x,y,z
-0.5,0.4386288363732753,0.4203654495912424
-0.49859550561797755,0.4395678415319729,0.4210742072478192
-0.49719101123595505,0.4405059779557077,0.42178208704147047
-0.4957865168539326,0.44144323326096524,0.4224890812039897
-0.4943820224719101,0.442379595064025,0.4231951819681233
-0.49297752808988765,0.44331505098122154,0.42390038156770354
-0.49157303370786515,0.444249588629207,0.4246046722377825
-0.4901685393258427,0.445183195625212,0.4253080462147631
-0.4887640449438202,0.44611585958730754,0.42601049573653343
-0.48735955056179775,0.44704756813466595,0.42671201304260065
-0.4859550561797753,0.44797830888782175,0.42741259037422275
-0.4845505617977528,0.44890806946893425,0.4281122199745441
-0.48314606741573035,0.4498368375020459,0.4288108940887275
-0.48174157303370785,0.450764600613346,0.42950860496408944
-0.4803370786516854,0.4516913464314294,0.43020534485023304
-0.4789325842696629,0.45261706258755713,0.4309011059991836
-0.47752808988764045,0.4535417367159191,0.43159588066552107
-0.476123595505618,0.45446535645388936,0.4322896611065167
-0.4747191011235955,0.45538790944229224,0.4329824395822657
-0.47331460674157305,0.4563093833256572,0.4336742083558235
-0.47191011235955055,0.45722976575248137,0.43436495969333927
-0.4705056179775281,0.45814904437548737,0.4350546858641918
-0.4691011235955056,0.4590672068518837,0.43574337914112454
-0.46769662921348315,0.4599842408436236,0.4364310318003801
-0.4662921348314607,0.4609001340176627,0.4371176361218365
-0.4648876404494382,0.46181487404621957,0.43780318438914156
-0.46348314606741575,0.4627284486070319,0.43848766888984986
-0.46207865168539325,0.46364084538361683,0.43917108191555704
-0.4606741573033708,0.46455205206552724,0.43985341576203574
-0.4592696629213483,0.46546205634860993,0.44053466272937203
-0.45786516853932585,0.46637084593526323,0.44121481512210103
-0.4564606741573034,0.4672784085346936,0.44189386524934315
-0.4550561797752809,0.46818473186317316,0.44257180542493935
-0.4536516853932584,0.4690898036442951,0.44324862796758835
-0.45224719101123595,0.4699936116092313,0.4439243252009827
-0.4508426966292135,0.4708961434969877,0.4445988894539441
-0.449438202247191,0.4717973870546597,0.44527231306056103
-0.44803370786516855,0.4726973300376878,0.44594458836032524
-0.44662921348314605,0.4735959602101128,0.4466157076982671
-0.4452247191011236,0.4744932653448308,0.4472856634250936
-0.4438202247191011,0.47538923322384635,0.44795444789732436
-0.44241573033707865,0.4762838516385283,0.44862205347742823
-0.4410112359550562,0.4771771083898623,0.44928847253395987
-0.4396067415730337,0.47806899128870445,0.4499536974416983
-0.43820224719101125,0.4789594881560349,0.45061772058178107
-0.43679775280898875,0.4798485868232093,0.45128053434184373
-0.4353932584269663,0.48073627513221356,0.4519421311161552
-0.4339887640449438,0.4816225409359123,0.45260250330575524
-0.43258426966292135,0.48250737209830347,0.4532616433185922
-0.4311797752808989,0.48339075649476854,0.4539195435696586
-0.4297752808988764,0.4842726820123224,0.45457619648113
-0.42837078651685395,0.48515313654986547,0.4552315944825004
-0.42696629213483145,0.4860321080184322,0.4558857300107214
-0.425561797752809,0.4869095843414417,0.4565385955103368
-0.4241573033707865,0.4877855534549466,0.4571901834336232
-0.42275280898876405,0.48866000330788073,0.45784048624072304
-0.4213483146067416,0.48953292186231034,0.45848949639978626
-0.4199438202247191,0.4904042970936791,0.45913720638710354
-0.4185393258426966,0.49127411699105655,0.459783608687246
-0.41713483146067415,0.49214236955738616,0.4604286957932024
-0.4157303370786517,0.4930090428097304,0.46107246020651454
-0.4143258426966292,0.4938741247795177,0.4617148944374162
-0.41292134831460675,0.4947376035127884,0.46235599100496977
-0.4115168539325843,0.4955994670704388,0.4629957424372034
-0.4101123595505618,0.4964597035284674,0.4636341412712482
-0.4087078651685393,0.49731830097821894,0.4642711800534753
-0.40730337078651685,0.49817524752662595,0.4649068513396331
-0.4058988764044944,0.4990305312964557,0.46554114769498456
-0.4044943820224719,0.4998841404265505,0.46617406169444336
-0.40308988764044945,0.5007360630720706,0.4668055859227126
-0.401685393258427,0.5015862874047361,0.46743571297441977
-0.4002808988764045,0.5024348016130684,0.4680644354542555
-0.398876404494382,0.5032815939026312,0.46869174597710894
-0.39747191011235955,0.5041266524962694,0.4693176371682061
-0.3960674157303371,0.5049699656343514,0.46994210166324557
-0.3946629213483146,0.5058115215750054,0.47056513210853507
-0.39325842696629215,0.5066513085943608,0.4711867211611293
-0.39185393258426965,0.5074893149867844,0.4718068614889656
-0.3904494382022472,0.5083255290651186,0.4724255457710009
-0.3890449438202247,0.5091599391609191,0.4730427666973481
-0.38764044943820225,0.5099925336246904,0.4736585169694124
-0.3862359550561798,0.5108233008261225,0.47427278930002803
-0.3848314606741573,0.5116522291543263,0.4748855764135936
-0.38342696629213485,0.5124793070180673,0.4754968710462093
-0.38202247191011235,0.5133045228460017,0.4761066659458128
-0.3806179775280899,0.514127865086909,0.4767149538723141
-0.3792134831460674,0.5149493222099243,0.47732172759773334
-0.37780898876404495,0.5157688827047721,0.47792697990633476
-0.3764044943820225,0.5165865350819985,0.478530703594764
-0.375,0.5174022678732006,0.4791328914721818
-0.3735955056179775,0.5182160696312594,0.4797335363604019
-0.37219101123595505,0.5190279289305685,0.4803326310940243
-0.3707865168539326,0.5198378343672639,0.4809301685205716
-0.3693820224719101,0.5206457745594536,0.4815261415006237
-0.36797752808988765,0.5214517381474445,0.4821205429079532
-0.3665730337078652,0.5222557137939713,0.48271336562966
-0.3651685393258427,0.5230576901844234,0.4833046025663063
-0.3637640449438202,0.5238576560270702,0.48389424663205083
-0.36235955056179775,0.5246556000532878,0.4844822907547837
-0.3609550561797753,0.5254515110177844,0.4850687278762608
-0.3595505617977528,0.5262453776988235,0.48565355095223767
-0.35814606741573035,0.5270371888984494,0.48623675295260405
-0.3567415730337079,0.5278269334427087,0.4868183268615171
-0.3553370786516854,0.5286146001818742,0.48739826567753614
-0.3539325842696629,0.5294001779906656,0.4879765624137553
-0.35252808988764045,0.5301836557684718,0.488553210097937
-0.351123595505618,0.5309650224395698,0.48912820177264654
-0.3497191011235955,0.5317442669533473,0.48970153049538356
-0.34831460674157305,0.5325213782845191,0.49027318933871594
-0.3469101123595506,0.5332963454333465,0.49084317139041206
-0.3455056179775281,0.5340691574258561,0.49141146975357375
-0.3441011235955056,0.5348398033140558,0.4919780775467689
-0.34269662921348315,0.5356082721761509,0.4925429879041628
-0.3412921348314607,0.5363745531167623,0.493106193975651
-0.3398876404494382,0.5371386352671378,0.49366768892699103
-0.3384831460674157,0.5379005077853695,0.49422746593993366
-0.33707865168539325,0.5386601598566065,0.4947855182123545
-0.3356741573033708,0.5394175806932672,0.4953418389583856
-0.3342696629213483,0.5401727595352523,0.4958964214085458
