x,y
-0.5,13.7293828393
-0.498595505618,13.469114206
-0.497191011236,13.2171591645
-0.495786516854,12.9732217747
-0.494382022472,12.7370183045
-0.49297752809,12.5082766825
-0.491573033708,12.2867359761
-0.490168539326,12.0721458953
-0.488764044944,11.8642663202
-0.487359550562,11.6628668519
-0.48595505618,11.4677263839
-0.484550561798,11.2786326949
-0.483146067416,11.0953820602
-0.481741573034,10.9177788825
-0.480337078652,10.7456353393
-0.47893258427,10.5787710471
-0.477528089888,10.4170127416
-0.476123595506,10.2601939728
-0.474719101124,10.1081548142
-0.473314606742,9.96074158554
-0.47191011236,9.81780658823
-0.470505617978,9.67920785342
-0.469101123596,9.54480890114
-0.467696629213,9.41447851075
-0.466292134831,9.2880905018
-0.464887640449,9.16552352478
-0.463483146067,9.04666086141
-0.462078651685,8.93139023392
-0.460674157303,8.81960362289
-0.459269662921,8.7111970932
-0.457865168539,8.60607062778
-0.456460674157,8.50412796874
-0.455056179775,8.40527646546
-0.453651685393,8.30942692943
-0.452247191011,8.21649349542
-0.450842696629,8.12639348866
-0.449438202247,8.03904729789
-0.448033707865,7.95437825376
-0.446629213483,7.8723125126
-0.445224719101,7.79277894503
-0.443820224719,7.7157090294
-0.442415730337,7.64103674974
-0.441011235955,7.56869849791
-0.439606741573,7.49863297997
-0.438202247191,7.43078112641
-0.436797752809,7.36508600599
-0.435393258427,7.30149274331
-0.433988764045,7.23994843956
-0.432584269663,7.18040209661
-0.431179775281,7.12280454409
-0.429775280899,7.06710836939
-0.428370786517,7.01326785045
-0.426966292135,6.96123889116
-0.425561797753,6.91097895932
-0.424157303371,6.86244702693
-0.422752808989,6.81560351277
-0.421348314607,6.7704102272
-0.419943820225,6.72683031897
-0.418539325843,6.68482822396
-0.417134831461,6.64436961584
-0.415730337079,6.6054213585
-0.414325842697,6.5679514601
-0.412921348315,6.5319290288
-0.411516853933,6.4973242299
-0.410112359551,6.46410824456
-0.408707865169,6.43225322971
-0.407303370787,6.40173227944
-0.405898876404,6.37251938745
-0.404494382022,6.34458941074
-0.40308988764,6.31791803444
-0.401685393258,6.29248173751
-0.400280898876,6.26825775965
-0.398876404494,6.2452240689
-0.397471910112,6.22335933028
-0.39606741573,6.20264287515
-0.394662921348,6.1830546714
-0.393258426966,6.1645752943
-0.391853932584,6.14718589808
-0.390449438202,6.1308681881
-0.38904494382,6.11560439368
-0.387640449438,6.10137724137
-0.386235955056,6.08816992885
-0.384831460674,6.07596609925
-0.383426966292,6.06474981589
-0.38202247191,6.05450553755
-0.380617977528,6.04521809396
-0.379213483146,6.03687266177
-0.377808988764,6.02945474078
-0.376404494382,6.02295013053
-0.375,6.01734490708
-0.373595505618,6.01262540017
-0.372191011236,6.0087781705
-0.370786516854,6.00578998726
-0.369382022472,6.00364780598
-0.36797752809,6.00233874634
-0.366573033708,6.00185007041
-0.365168539326,6.0021691609
-0.363764044944,6.00328349957
-0.362359550562,6.00518064593
-0.36095505618,6.00784821595
-0.359550561798,6.01127386101
-0.358146067416,6.01544524697
-0.356741573034,6.02035003341
-0.355337078652,6.02597585308
-0.35393258427,6.03231029145
-0.352528089888,6.03934086656
-0.351123595506,6.04705500898
-0.349719101124,6.05544004206
-0.348314606742,6.06448316243
-0.34691011236,6.07417142079
-0.345505617978,6.08449170293
-0.344101123596,6.09543071123
-0.342696629213,6.1069749464
-0.341292134831,6.11911068975
-0.339887640449,6.13182398584
-0.338483146067,6.14510062565
-0.337078651685,6.15892613038
-0.335674157303,6.17328573573
-0.334269662921,6.18816437697
-0.332865168539,6.20354667465
-0.331460674157,6.21941692113
-0.330056179775,6.23575906795
-0.328651685393,6.25255671416
-0.327247191011,6.26979309553
-0.325842696629,6.28745107498
-0.324438202247,6.305513134
-0.323033707865,6.32396136537
-0.321629213483,6.34277746715
-0.320224719101,6.36194273798
-0.318820224719,6.38143807396
-0.317415730337,6.40124396687
-0.316011235955,6.42134050418
-0.314606741573,6.44170737057
-0.313202247191,6.46232385131
-0.311797752809,6.48316883742
-0.310393258427,6.50422083272
-0.308988764045,6.52545796281
-0.307584269663,6.54685798614
-0.306179775281,6.56839830703
-0.304775280899,6.5900559909
-0.303370786517,6.61180778156
-0.301966292135,6.63363012077
-0.300561797753,6.65549916994
-0.299157303371,6.67739083404
-0.297752808989,6.69928078776
-0.296348314607,6.72114450387
-0.294943820225,6.74295728373
-0.293539325843,6.76469428994
-0.292134831461,6.78633058121
-0.290730337079,6.80784114906
-0.289325842697,6.82920095669
-0.287921348315,6.85038497958
-0.286516853933,6.87136824793
-0.285112359551,6.89212589073
-0.283707865169,6.91263318133
-0.282303370787,6.9328655844
-0.280898876404,6.95279880408
-0.279494382022,6.97240883316
-0.27808988764,6.99167200311
-0.276685393258,7.01056503471
-0.275280898876,7.02906508918
-0.273876404494,7.04714981943
-0.272471910112,7.06479742138
-0.27106741573,7.08198668488
-0.269662921348,7.0986970443
-0.268258426966,7.11490862821
-0.266853932584,7.13060230815
-0.265449438202,7.14575974611
-0.26404494382,7.16036344052
-0.262640449438,7.17439677051
-0.261235955056,7.18784403812
-0.259831460674,7.2006905084
-0.258426966292,7.21292244695
-0.25702247191,7.22452715491
-0.255617977528,7.23549300105
-0.254213483146,7.24580945082
-0.252808988764,7.25546709223
-0.251404494382,7.26445765837
-0.25,7.27277404646
-0.248595505618,7.28041033329
-0.247191011236,7.28736178702
-0.245786516854,7.29362487524
-0.244382022472,7.29919726926
-0.24297752809,7.30407784453
-0.241573033708,7.30826667741
-0.240168539326,7.31176503804
-0.238764044944,7.31457537961
-0.237359550562,7.31670132388
-0.23595505618,7.31814764326
-0.234550561798,7.31892023944
-0.233146067416,7.31902611865
-0.231741573034,7.3184733639
-0.230337078652,7.31727110412
-0.22893258427,7.31542948066
-0.227528089888,7.31295961106
-0.226123595506,7.30987355051
-0.224719101124,7.30618425115
-0.223314606742,7.30190551939
-0.22191011236,7.29705197156
-0.220505617978,7.29163898806
-0.219101123596,7.2856826663
-0.217696629213,7.27919977257
-0.216292134831,7.27220769323
-0.214887640449,7.26472438533
-0.213483146067,7.25676832688
-0.212078651685,7.24835846703
-0.210674157303,7.23951417648
-0.209269662921,7.23025519804
-0.207865168539,7.22060159781
-0.206460674157,7.21057371703
-0.205056179775,7.2001921248
-0.203651685393,7.18947757178
-0.202247191011,7.17845094506
-0.200842696629,7.16713322438
-0.199438202247,7.15554543967
-0.198033707865,7.14370863017
-0.196629213483,7.13164380508
-0.195224719101,7.11937190595
-0.193820224719,7.10691377078
-0.192415730337,7.09429009987
-0.191011235955,7.0815214236
-0.189606741573,7.06862807188
-0.188202247191,7.05563014569
-0.186797752809,7.04254749025
-0.185393258427,7.02939967027
-0.183988764045,7.01620594686
-0.182584269663,7.00298525638
-0.181179775281,6.989756191
-0.179775280899,6.9765369811
-0.178370786517,6.96334547921
-0.176966292135,6.9501991458
-0.175561797753,6.93711503648
-0.174157303371,6.92410979084
-0.172752808989,6.91119962269
-0.171348314607,6.89840031175
-0.169943820225,6.88572719663
-0.168539325843,6.87319516905
-0.167134831461,6.86081866928
-0.165730337079,6.84861168264
-0.164325842697,6.83658773707
-0.162921348315,6.82475990161
-0.161516853933,6.8131407858
-0.160112359551,6.80174253986
-0.158707865169,6.79057685563
-0.157303370787,6.77965496812
-0.155898876404,6.76898765773
-0.154494382022,6.75858525295
-0.15308988764,6.7484576335
-0.151685393258,6.73861423395
-0.150280898876,6.72906404758
-0.148876404494,6.71981563062
-0.147471910112,6.71087710663
-0.14606741573,6.70225617112
