x,y
-0.5,5.09327778502
-0.498595505618,5.06370777804
-0.497191011236,5.03442565131
-0.495786516854,5.00542810372
-0.494382022472,4.97671187779
-0.49297752809,4.94827375902
-0.491573033708,4.9201105753
-0.490168539326,4.89221919625
-0.488764044944,4.86459653267
-0.487359550562,4.83723953591
-0.48595505618,4.81014519729
-0.484550561798,4.78331054755
-0.483146067416,4.75673265624
-0.481741573034,4.73040863123
-0.480337078652,4.7043356181
-0.47893258427,4.67851079961
-0.477528089888,4.6529313952
-0.476123595506,4.62759466046
-0.474719101124,4.60249788658
-0.473314606742,4.5776383999
-0.47191011236,4.55301356135
-0.470505617978,4.52862076601
-0.469101123596,4.50445744261
-0.467696629213,4.48052105304
-0.466292134831,4.45680909189
-0.464887640449,4.43331908602
-0.463483146067,4.41004859406
-0.462078651685,4.38699520597
-0.460674157303,4.36415654263
-0.459269662921,4.34153025541
-0.457865168539,4.31911402567
-0.456460674157,4.29690556445
-0.455056179775,4.27490261197
-0.453651685393,4.25310293725
-0.452247191011,4.23150433774
-0.450842696629,4.21010463886
-0.449438202247,4.18890169369
-0.448033707865,4.16789338252
-0.446629213483,4.14707761251
-0.445224719101,4.12645231731
-0.443820224719,4.10601545669
-0.442415730337,4.08576501619
-0.441011235955,4.06569900675
-0.439606741573,4.0458154644
-0.438202247191,4.02611244984
-0.436797752809,4.0065880482
-0.435393258427,3.98724036861
-0.433988764045,3.96806754395
-0.432584269663,3.94906773048
-0.431179775281,3.93023910755
-0.429775280899,3.91157987724
-0.428370786517,3.89308826411
-0.426966292135,3.87476251488
-0.425561797753,3.85660089808
-0.424157303371,3.83860170382
-0.422752808989,3.82076324347
-0.421348314607,3.80308384938
-0.419943820225,3.78556187457
-0.418539325843,3.76819569252
-0.417134831461,3.7509836968
-0.415730337079,3.73392430089
-0.414325842697,3.71701593786
-0.412921348315,3.70025706014
-0.411516853933,3.68364613922
-0.410112359551,3.66718166545
-0.408707865169,3.65086214774
-0.407303370787,3.63468611335
-0.405898876404,3.61865210762
-0.404494382022,3.60275869376
-0.40308988764,3.58700445257
-0.401685393258,3.57138798225
-0.400280898876,3.55590789816
-0.398876404494,3.54056283258
-0.397471910112,3.52535143449
-0.39606741573,3.51027236937
-0.394662921348,3.49532431897
-0.393258426966,3.48050598108
-0.391853932584,3.46581606936
-0.390449438202,3.45125331311
-0.38904494382,3.43681645704
-0.387640449438,3.42250426113
-0.386235955056,3.40831550037
-0.384831460674,3.39424896463
-0.383426966292,3.38030345839
-0.38202247191,3.36647780062
-0.380617977528,3.35277082456
-0.379213483146,3.33918137752
-0.377808988764,3.32570832075
-0.376404494382,3.31235052921
-0.375,3.29910689142
-0.373595505618,3.28597630928
-0.372191011236,3.2729576979
-0.370786516854,3.26004998544
-0.369382022472,3.2472521129
-0.36797752809,3.23456303403
-0.366573033708,3.2219817151
-0.365168539326,3.20950713479
-0.363764044944,3.19713828398
-0.362359550562,3.18487416566
-0.36095505618,3.17271379472
-0.359550561798,3.16065619783
-0.358146067416,3.14870041328
-0.356741573034,3.13684549085
-0.355337078652,3.12509049163
-0.35393258427,3.11343448792
-0.352528089888,3.10187656306
-0.351123595506,3.0904158113
-0.349719101124,3.07905133768
-0.348314606742,3.06778225786
-0.34691011236,3.05660769801
-0.345505617978,3.0455267947
-0.344101123596,3.03453869472
-0.342696629213,3.02364255498
-0.341292134831,3.01283754241
-0.339887640449,3.00212283378
-0.338483146067,2.99149761563
-0.337078651685,2.98096108412
-0.335674157303,2.97051244492
-0.334269662921,2.96015091309
-0.332865168539,2.94987571297
-0.331460674157,2.93968607806
-0.330056179775,2.9295812509
-0.328651685393,2.91956048299
-0.327247191011,2.90962303464
-0.325842696629,2.8997681749
-0.324438202247,2.88999518142
-0.323033707865,2.88030334036
-0.321629213483,2.8706919463
-0.320224719101,2.86116030212
-0.318820224719,2.85170771889
-0.317415730337,2.84233351579
-0.316011235955,2.83303702003
-0.314606741573,2.8238175667
-0.313202247191,2.81467449871
-0.311797752809,2.8056071667
-0.310393258427,2.79661492893
-0.308988764045,2.78769715119
-0.307584269663,2.77885320673
-0.306179775281,2.77008247614
-0.304775280899,2.76138434728
-0.303370786517,2.7527582152
-0.301966292135,2.74420348204
-0.300561797753,2.73571955694
-0.299157303371,2.72730585598
-0.297752808989,2.71896180208
-0.296348314607,2.71068682492
-0.294943820225,2.70248036087
-0.293539325843,2.69434185288
-0.292134831461,2.68627075047
-0.290730337079,2.67826650957
-0.289325842697,2.67032859249
-0.287921348315,2.66245646785
-0.286516853933,2.65464961048
-0.285112359551,2.64690750136
-0.283707865169,2.63922962756
-0.282303370787,2.63161548216
-0.280898876404,2.62406456414
-0.279494382022,2.6165763784
-0.27808988764,2.60915043559
-0.276685393258,2.60178625212
-0.275280898876,2.59448335006
-0.273876404494,2.58724125707
-0.272471910112,2.58005950635
-0.27106741573,2.57293763657
-0.269662921348,2.5658751918
-0.268258426966,2.55887172145
-0.266853932584,2.55192678024
-0.265449438202,2.54503992806
-0.26404494382,2.53821073002
-0.262640449438,2.53143875628
-0.261235955056,2.52472358208
-0.259831460674,2.51806478762
-0.258426966292,2.51146195803
-0.25702247191,2.50491468334
-0.255617977528,2.49842255837
-0.254213483146,2.4919851827
-0.252808988764,2.48560216063
-0.251404494382,2.4792731011
-0.25,2.47299761767
-0.248595505618,2.46677532843
-0.247191011236,2.46060585597
-0.245786516854,2.45448882734
-0.244382022472,2.44842387397
-0.24297752809,2.44241063164
-0.241573033708,2.43644874044
-0.240168539326,2.4305378447
-0.238764044944,2.42467759295
-0.237359550562,2.41886763787
-0.23595505618,2.41310763627
-0.234550561798,2.40739724899
-0.233146067416,2.40173614092
-0.231741573034,2.39612398091
-0.230337078652,2.39056044172
-0.22893258427,2.38504520003
-0.227528089888,2.37957793633
-0.226123595506,2.37415833493
-0.224719101124,2.36878608389
-0.223314606742,2.36346087498
-0.22191011236,2.35818240366
-0.220505617978,2.35295036901
-0.219101123596,2.34776447372
-0.217696629213,2.34262442403
-0.216292134831,2.33752992969
-0.214887640449,2.33248070393
-0.213483146067,2.32747646342
-0.212078651685,2.32251692826
-0.210674157303,2.31760182188
-0.209269662921,2.31273087107
-0.207865168539,2.30790380588
-0.206460674157,2.30312035965
-0.205056179775,2.29838026894
-0.203651685393,2.29368327348
-0.202247191011,2.28902911619
-0.200842696629,2.28441754306
-0.199438202247,2.27984830322
-0.198033707865,2.27532114884
-0.196629213483,2.27083583508
-0.195224719101,2.26639212015
-0.193820224719,2.26198976517
-0.192415730337,2.25762853421
-0.191011235955,2.25330819424
-0.189606741573,2.24902851508
-0.188202247191,2.24478926942
-0.186797752809,2.24059023272
