'var'
0.90007000
0.57104857
0.43415188
0.34296819
0.28383786
0.23966217
0.20611656
0.18223819
0.16183627
0.14522513
0.13100246
0.12029347
0.11056232
0.10266429
0.09616719
0.09073610
0.08559194
0.08103740
0.07713973
0.07340393
0.07003789
0.06713279
0.06427719
0.06171765
0.05938783
0.05710727
0.05488338
0.05292176
0.05108937
0.04974046
0.04828336
0.04687831
0.04545714
0.04448610
0.04319863
0.04179973
0.04045023
0.03922169
0.03798096
0.03690222
0.03632174
0.03529599
0.03438127
0.03360472
0.03303990
0.03239389
0.03166519
0.03111242
0.03046323
0.02990221
0.02926628
0.02868856
0.02807967
0.02763069
0.02706194
0.02663234
0.02610384
0.02568853
0.02531392
0.02487184
0.02440849
0.02399485
0.02379412
0.02343674
0.02303443
0.02261638
0.02231011
0.02200095
0.02164812
0.02137596
0.02117593
0.02087657
0.02066581
0.02030563
0.01999787
0.01970245
0.01944746
0.01915968
0.01883719
0.01865505
0.01843138
0.01825797
0.01805601
0.01777777
0.01762730
0.01737026
0.01718312
0.01699492
0.01683729
0.01664841
0.01648106
0.01630015
0.01615515
0.01591239
0.01574368
0.01560355
0.01547748
0.01530028
0.01516816
0.01501842
0.01490449
0.01477485
0.01465423
0.01451421
0.01434976
0.01429864
0.01418171
0.01404994
0.01399541
0.01382606
0.01368140
0.01355794
0.01345294
0.01335339
0.01323611
0.01308941
0.01297805
0.01287886
0.01278204
0.01267369
0.01259264
0.01249110
0.01239223
0.01226909
0.01216866
0.01206471
0.01193594
0.01181881
0.01173364
0.01164592
0.01157473
0.01149947
0.01145218
0.01136942
0.01125510
0.01115609
0.01108857
0.01097060
0.01093627
0.01088816
0.01085393
0.01075684
0.01066037
0.01058999
0.01051246
0.01041809
0.01034223
0.01029455
0.01020689
0.01014906
0.01007162
0.00999677
0.00992777
0.00984962
0.00980317
0.00973931
0.00970182
0.00964655
0.00955782
0.00949138
0.00943291
0.00938530
0.00932674
0.00927220
0.00920644
0.00914723
0.00909613
0.00905474
0.00900174
0.00893399
0.00885225
0.00880322
0.00874408
0.00871595
0.00864557
0.00858519
