x,y,z
-0.5,6.427756638638365,6.474925735659293
-0.49859550561797755,6.4269350409854304,6.474108119801184
-0.49719101123595505,6.426115873935141,6.473292920593144
-0.4957865168539326,6.425299136459422,6.472480137031134
-0.4943820224719101,6.424484827533361,6.4716697681142
-0.49297752808988765,6.423672946135204,6.4708618128444755
-0.49157303370786515,6.422863491246344,6.470056270227159
-0.4901685393258427,6.422056461851333,6.469253139270534
-0.4887640449438202,6.421251856937878,6.4684524189859465
-0.48735955056179775,6.420449675496828,6.467654108387816
-0.4859550561797753,6.419649916522184,6.466858206493637
-0.4845505617977528,6.418852579011084,6.466064712323958
-0.48314606741573035,6.418057661963817,6.465273624902403
-0.48174157303370785,6.417265164383807,6.464484943255651
-0.4803370786516854,6.416475085277615,6.463698666413442
-0.4789325842696629,6.4156874236549415,6.462914793408577
-0.47752808988764045,6.4149021785286156,6.462133323276903
-0.476123595505618,6.414119348914603,6.4613542550573335
-0.4747191011235955,6.4133389338319935,6.4605775877918195
-0.47331460674157305,6.412560932303008,6.459803320525378
-0.47191011235955055,6.411785343352988,6.4590314523060535
-0.4705056179775281,6.411012166010403,6.458261982184952
-0.4691011235955056,6.410241399306837,6.457494909216218
-0.46769662921348315,6.4094730422769945,6.456730232457031
-0.4662921348314607,6.408707093958698,6.455967950967617
-0.4648876404494382,6.407943553392887,6.4552080638112335
-0.46348314606741575,6.4071824196236005,6.454450570054183
-0.46207865168539325,6.406423691698004,6.453695468765781
-0.4606741573033708,6.40566736866636,6.452942759018398
-0.4592696629213483,6.404913449582034,6.452192439887419
-0.45786516853932585,6.404161933501509,6.451444510451258
-0.4564606741573034,6.403412819484353,6.450698969791354
-0.4550561797752809,6.402666106593249,6.449955816992172
-0.4536516853932584,6.4019217938939645,6.4492150511411985
-0.45224719101123595,6.401179880455372,6.448476671328935
-0.4508426966292135,6.400440365349427,6.447740676648903
-0.449438202247191,6.399703247651189,6.44700706619764
-0.44803370786516855,6.398968526438798,6.44627583907469
-0.44662921348314605,6.398236200793479,6.445546994382616
-0.4452247191011236,6.397506269799553,6.444820531226992
-0.4438202247191011,6.396778732544415,6.4440964487163885
-0.44241573033707865,6.396053588118543,6.443374745962394
-0.4410112359550562,6.395330835615496,6.44265542207959
-0.4396067415730337,6.394610474131909,6.4419384761855705
-0.43820224719101125,6.393892502767493,6.44122390740092
-0.43679775280898875,6.393176920625032,6.440511714849227
-0.4353932584269663,6.39246372681038,6.439801897657069
-0.4339887640449438,6.391752920432461,6.439094454954025
-0.43258426966292135,6.391044500603271,6.43838938587267
-0.4311797752808989,6.39033846643786,6.4376866895485545
-0.4297752808988764,6.389634817054353,6.4369863651202275
-0.42837078651685395,6.388933551573933,6.436288411729224
-0.42696629213483145,6.388234669120838,6.435592828520065
-0.425561797752809,6.38753816882237,6.434899614640251
-0.4241573033707865,6.386844049808882,6.43420876924027
-0.42275280898876405,6.386152311213784,6.433520291473583
-0.4213483146067416,6.3854629521735395,6.432834180496626
-0.4199438202247191,6.384775971827653,6.432150435468821
-0.4185393258426966,6.384091369318689,6.431469055552553
-0.41713483146067415,6.38340914379225,6.430790039913189
-0.4157303370786517,6.3827292943969915,6.43011338771906
-0.4143258426966292,6.382051820284598,6.429439098141472
-0.41292134831460675,6.381376720609803,6.428767170354687
-0.4115168539325843,6.380703994530384,6.428097603535939
-0.4101123595505618,6.380033641207145,6.42743039686543
-0.4087078651685393,6.379365659803933,6.426765549526309
